protein,det_rate_train_val,det_rate_test,log2_mean_train_val,log2_sd_train_val,log2_mean_test,log2_sd_test
SRV2,0.9979906229068989,0.9991019308486754,23.95899,0.58949614,23.966864,0.6024014
SRX1,0.8117883456128601,0.851145038167939,20.093344,1.0451149,20.452543,1.3092064
SRY1,0.2940388479571333,0.19016614279299507,19.969913,1.14444,19.816837,1.1733161
SSA1,1.0,1.0,27.870844,0.9532518,27.92431,0.90288633
SSA2,1.0,1.0,29.30102,0.65283084,29.357811,0.65853804
SSA3,0.9161643223933914,0.9371351594072743,22.961857,1.8176236,23.129847,1.9563875
SSA4,1.0,1.0,24.37352,1.435107,24.815884,1.459146
SSB1,1.0,1.0,29.045841,0.65578115,29.136229,0.627505
SSB2,0.9976557267247154,0.998652896273013,25.634907,2.0846229,25.657553,2.143951
SSC1,1.0,1.0,27.493982,0.51470643,27.619793,0.4923859
SSD1,0.9998883679392722,1.0,23.429354,0.6670679,23.397106,0.6969387
SSE1,1.0,1.0,27.067013,0.53018963,27.11571,0.5351571
SSE2,0.9998883679392722,1.0,24.847317,0.7585842,24.948122,0.7164777
SSF1,0.9608171466845278,0.9643017512348451,20.49077,0.97979325,20.459774,1.049935
SSF2,0.3962938155838357,0.3574315222272115,18.703716,1.6091561,18.85837,1.6859863
SSH1,0.9964277740567091,0.9988774135608441,23.443455,0.6191231,23.628868,0.6221865
SSH4,0.325853985264568,0.3749438706780422,17.062027,0.72370744,17.07738,0.6516774
SSK1,0.5791471310560393,0.49303996407723394,17.891771,0.58197385,17.785673,0.5749171
SSK2,0.9442956016968074,0.9319712617871576,19.06893,0.792384,19.02511,0.7712196
SSK22,0.0,0.0,,,,
SSL1,0.7764009823621344,0.7334979793444095,18.517366,1.0633316,18.504116,1.0471063
SSL2,0.9820272382228176,0.9872025145936237,21.296673,1.2843173,21.303278,1.3103074
SSM4,0.9811341817369948,0.991692860350247,20.628866,0.4921938,20.681301,0.5027676
SSN2,0.8763116767135521,0.8693309384822632,18.902292,1.1577249,18.972971,1.1520978
SSN3,0.7440276847510605,0.7487651549169286,17.71924,1.16945,17.66501,1.1345646
SSN8,0.057043983031926766,0.0466995958688819,16.823736,0.615884,16.807615,0.59059525
SSO1,0.988055369502121,0.9950606196677144,22.682085,0.60084885,22.64837,0.6847395
SSO2,0.9902880107166778,0.9970812752581949,23.44953,1.1636933,23.500284,1.1668601
SSP1,0.027796383121232417,0.2779524023349798,18.413164,0.58781624,19.308529,0.6417701
SSP120,0.9994418396963608,1.0,23.259441,0.74666464,23.20808,0.80088407
SSQ1,0.9970975664210762,0.9991019308486754,22.164175,0.7644537,22.164587,0.78744817
SSS1,0.9934137084170573,0.997305792546026,24.085487,1.3424696,24.238276,1.3519993
SST2,0.0018977450323732976,0.001347103726986978,18.66438,0.6507474,18.34646,0.5029447
SSU1,0.3393614646126368,0.6551414458913336,21.427546,2.020951,21.710176,1.3688881
SSU72,0.9393837910247823,0.9616075437808711,20.279974,0.54207313,20.421528,0.53523535
SSY5,0.8559946416610851,0.929726088908846,18.224619,0.8883314,18.569252,0.9502471
SSZ1,1.0,1.0,26.066704,0.5699922,26.0882,0.5274809
STB1,0.35510158517526236,0.35855410866636733,17.505962,1.1525022,17.66221,1.1794562
STB2,0.1605269033266354,0.13493488998652897,17.655539,1.8368685,17.594536,1.8250427
STB3,0.9797945970082608,0.9934889986528963,20.591528,1.0991256,20.632149,1.0611537
STB4,0.6603036392051798,0.6562640323304895,16.679739,0.921664,16.785803,0.8897548
STB5,0.2483813351194463,0.18769645262685228,16.110615,0.6257886,16.056622,0.6575919
STB6,0.0011163206072784104,0.001571621014818141,14.708097,0.24688457,14.673701,0.6612114
STD1,0.0,0.0,,,,
STE11,0.855324849296718,0.8354288280197575,19.551422,0.62896115,19.45288,0.6329042
STE12,0.7681402098682741,0.727211495285137,18.394964,1.2977802,18.429684,1.25761
STE13,0.7368832328644787,0.8307139649753031,18.953539,0.9156702,18.99462,0.9105956
STE14,0.034829202947086406,0.061068702290076333,18.162931,0.5786806,18.584251,0.56094956
STE18,0.00011163206072784104,0.000224517287831163,18.733608,0.0,20.11201,0.0
STE2,0.0,0.0,,,,
STE20,0.9869390488948426,0.994611585092052,20.503271,0.75458556,20.609825,0.77892363
STE23,0.9916275954454119,0.9977548271216884,21.874912,0.5097084,21.9005,0.4959068
STE24,0.9988836793927216,0.9995509654243376,23.223701,0.61874413,23.32119,0.59671634
STE3,0.0,0.0,,,,
STE4,0.0280196472426881,0.0224517287831163,18.503275,0.88011885,18.488745,1.0252365
STE5,0.0,0.0,,,,
STE50,0.973319937486046,0.9813650651100134,20.782768,0.6260044,20.77723,0.6331946
STE7,0.1311676713552132,0.11562640323304894,16.569298,0.53876144,16.55353,0.59997696
STF1,0.125697700379549,0.15334530758868434,16.309124,1.7603338,16.690527,1.7122194
STF2,0.9943067649028801,0.9979793444095195,23.899553,1.3095134,23.893501,1.2369648
STH1,0.9933020763563295,0.997305792546026,21.821049,0.394115,21.794184,0.37252665
STI1,0.9998883679392722,1.0,25.700197,0.6853884,25.766985,0.695465
STL1,0.29068988613529806,0.3480017961383027,20.761723,2.1223516,21.92092,2.1107564
STM1,0.9998883679392722,1.0,27.451317,0.62816906,27.587841,0.6309249
STN1,0.0,0.0,,,,
STO1,0.9949765572672472,0.9984283789851819,22.641544,0.44197848,22.615294,0.3881583
STP1,0.19256530475552577,0.16726537943421643,18.22044,0.64392644,18.108671,0.59623533
STP2,0.01830765795936593,0.020431073192635832,17.093262,0.9447687,16.96411,0.8676012
STP22,0.9489841482473766,0.9512797485406377,19.980974,0.9925632,20.05256,0.97352034
STP3,0.7928108952891271,0.714863044454423,19.1381,0.7180468,19.036846,0.71033865
STP4,0.0,0.0,,,,
STR2,0.929783433802188,0.9470139200718455,19.022335,0.5650748,18.911396,0.5483413
STR3,0.8016298280866265,0.8697799730579254,21.333029,0.96855205,21.0238,1.1856741
STS1,0.01953561062737218,0.02088010776829816,16.722813,0.9603409,16.597296,0.87594193
STT3,0.9997767358785443,1.0,23.504501,0.5145963,23.54741,0.5353369
STT4,0.9834784550122795,0.9939380332285586,21.959606,1.2048591,21.945505,1.1679916
STU1,0.8244027684751061,0.7579703637180063,18.164097,1.3723366,18.154522,1.3340911
STU2,0.9814690779191784,0.986304445442299,20.785479,0.64667666,20.706478,0.65760064
STV1,0.9959812458137978,0.9988774135608441,22.184532,0.71923536,22.19952,0.7218589
SUA5,0.9308997544094664,0.9045801526717557,23.930075,0.99593586,23.872042,1.0166067
SUA7,0.9947532931457914,0.9979793444095195,21.816961,0.78755873,21.808842,0.74192715
SUB1,0.9966510381781648,0.9982038616973506,22.660393,0.78929055,22.811079,0.80109286
SUB2,1.0,1.0,25.693502,0.65955305,25.725124,0.65704495
SUC2,0.9853762000446529,0.9939380332285586,22.61542,1.4806085,22.294065,1.3506571
SUE1,0.07077472650145121,0.07027391109115402,19.365463,0.88464147,19.400179,0.83478284
SUI1,0.9964277740567091,0.9984283789851819,24.21161,1.1366357,24.299896,1.0722817
SUI2,0.9998883679392722,1.0,25.23449,0.9322392,25.204048,0.8936057
SUI3,0.9984371511498102,0.9988774135608441,24.513351,0.59841704,24.567657,0.5841276
SUL1,0.0003348961821835231,0.000449034575662326,18.014898,1.1315039,18.218357,0.4201498
SUL2,0.011386470194239785,0.014593623709025595,15.993992,2.179289,16.618631,2.183133
SUM1,0.9824737664657289,0.9912438257745847,21.78535,0.86043686,21.75073,0.8354088
SUN4,0.3155838356776066,0.22653794342164346,17.146141,1.1361674,17.031155,0.9863185
SUP35,0.9998883679392722,1.0,23.93805,0.41028932,23.926542,0.38022938
SUP45,0.9998883679392722,1.0,24.466768,0.6074361,24.589981,0.5829318
SUR1,0.9026568430453226,0.9209699146834306,19.115679,1.0386971,19.125748,1.0017349
SUR2,0.8158070997990623,0.8192635832959138,19.60533,1.0840651,19.580854,1.0867077
SUR7,0.9991069435141773,0.9997754827121689,22.494877,0.61350137,22.56556,0.5862039
SUS1,0.8701719133735208,0.859452177817692,20.096449,0.64092857,20.074373,0.66092795
SUT1,0.0,0.0,,,,
SUT2,0.0,0.0,,,,
SUV3,0.6625362804197366,0.6333632689717108,17.87225,0.8412403,17.895771,0.78691155
SVF1,0.9960928778745256,0.997305792546026,24.176579,0.61961806,24.006958,0.7116928
SVL3,0.9897298504130386,0.9975303098338572,22.096607,0.4962727,22.179317,0.46022785
SVP26,0.8952891270372851,0.9303996407723395,20.55899,0.72172856,20.666975,0.73950684
SWA2,0.8046438937262782,0.7894027840143691,19.771057,1.3442674,19.726105,1.3011669
SWC3,0.3643670462156731,0.35810507409070497,16.240053,1.0891562,16.22412,1.0028845
SWC4,0.7321946863139094,0.6766951055231253,18.067308,0.6004076,18.047655,0.5846397
SWC5,0.5918731859790132,0.5951953300404131,17.948746,0.95024806,17.960087,0.9655692
SWC7,0.0,0.0,,,,
SWD1,0.8077695914266577,0.8042209250112259,19.16671,0.6974664,19.207644,0.6932881
SWD2,0.9670685420852869,0.9811405478221823,20.831608,0.7642917,21.023073,0.8042041
SWD3,0.5179727617771824,0.4550965424337674,19.170448,0.48991874,19.128574,0.48728856
SWE1,0.023777628935030142,0.028064660978895376,15.6705,0.8162689,15.879942,0.79477066
SWF1,0.0,0.0,,,,
SWH1,0.9869390488948426,0.9961832061068703,21.075397,0.61464894,21.029371,0.61738306
SWI1,0.9639428443849073,0.9744050291872475,20.1256,0.9084006,20.12044,0.8742962
SWI3,0.9863808885912034,0.994611585092052,21.216473,0.99056745,21.170883,0.9655986
SWI4,0.9133735208751954,0.916030534351145,18.483078,1.1884146,18.482794,1.156196
SWI5,0.11911140879660638,0.1037269869779973,15.641216,0.65422916,15.584603,0.6457968
SWI6,0.981022549676267,0.9905702739110912,20.454231,0.50518614,20.447613,0.48753208
SWM1,0.22817593212770707,0.23821284238886395,15.002452,0.66150486,15.080069,0.63484794
SWM2,0.0,0.0,,,,
SWP1,0.9986604152712659,0.9988774135608441,23.865128,0.4447298,23.864435,0.4613134
SWP82,0.904554588077696,0.884373596766951,19.316652,0.6177028,19.271845,0.6016907
SWR1,0.9428443849073453,0.9277054333183655,18.433422,0.92767686,18.434557,0.88928545
SWS2,0.962045099352534,0.9649753030983386,19.879038,1.0125606,19.961609,0.9538267
SWT1,0.41850859566867604,0.3931297709923664,17.273546,0.9105447,17.217876,0.91833586
SWT21,0.0,0.0,,,,
SXM1,0.9966510381781648,0.9984283789851819,23.028698,0.6554468,23.005564,0.653117
SYC1,0.39048894842598797,0.46677144140098786,18.938862,0.7283408,19.091953,0.77663475
SYF1,0.8130162982808663,0.7489896722047598,18.70043,0.625751,18.632786,0.6002186
SYF2,0.7532931457914713,0.7498877413560844,18.858215,1.1883159,18.903746,1.1643736
SYG1,0.9306764902880107,0.8895374943870678,18.79555,0.9054985,18.719568,0.90641975
SYH1,0.99017637865595,0.997305792546026,21.208252,0.58910596,21.165764,0.5829337
SYM1,0.29783433802187986,0.39717108217332736,19.32599,1.0714405,19.252771,0.969887
SYN8,0.7347622237106497,0.7660529860799281,18.048473,1.1597478,18.09872,1.1412857
SYO1,0.9835900870730073,0.991692860350247,21.180265,0.8163694,21.139252,0.80167
SYP1,0.9995534717570886,0.9997754827121689,23.307678,0.6080786,23.362394,0.6161519
SYS1,0.0,0.0,,,,
SYT1,0.37307434695244474,0.307139649753031,14.605384,0.9029315,14.732221,0.9137719
TAD1,0.6906675597231525,0.5736416704086215,20.090818,1.031469,20.02386,0.9439908
TAD2,0.33668229515516856,0.256174225415357,16.842627,0.958012,16.893555,0.9118357
TAD3,0.7223710649698594,0.6118096093399191,19.194973,1.0984396,19.345587,1.1577573
TAE1,0.9456351864255415,0.9479119892231702,20.834507,0.9846097,20.773745,1.044801
TAF1,0.9575798169234204,0.9499326448136507,19.768324,0.44724026,19.773558,0.44938347
TAF10,0.9480910917615539,0.9425235743152223,20.148325,0.84375715,20.012861,0.83385044
TAF11,0.784438490734539,0.7647058823529411,19.675777,0.7372291,19.720415,0.7188089
TAF12,0.9928555481134181,0.9979793444095195,21.363441,0.69972306,21.359894,0.6841015
TAF13,0.11721366376423309,0.13134261338123035,14.099846,0.81769645,14.124718,0.86272746
TAF14,0.9896182183523108,0.995958688819039,22.688047,0.61891,22.76101,0.6313887
TAF2,0.9795713328868051,0.9894476874719353,19.315607,0.74677217,19.371193,0.7364758
TAF3,0.9710872962714892,0.9658733722496632,19.401026,0.8664725,19.516851,0.86060953
TAF4,0.9854878321053807,0.9939380332285586,20.17295,0.7668283,20.190899,0.7671763
TAF5,0.9881670015628489,0.9977548271216884,22.524952,1.0432949,22.534708,1.038945
TAF6,0.9926322839919625,0.9941625505163898,21.618969,0.68090063,21.58289,0.6932902
TAF7,0.844831435588301,0.8165693758419398,19.215511,1.0371683,19.271164,1.0232112
TAF8,0.8298727394507702,0.8410417602155366,17.930971,0.4737216,17.9548,0.48598978
TAF9,0.9842598794373744,0.9928154467894028,21.220337,0.4882465,21.220324,0.48443252
TAH1,0.8092208082161196,0.8756174225415357,18.671785,1.3478514,18.844347,1.4460548
TAH11,0.9670685420852869,0.9741805118994162,19.432028,0.4986042,19.320204,0.5437449
TAH18,0.974771154275508,0.9836102379883251,19.5198,0.6668245,19.586111,0.6616412
TAL1,1.0,1.0,27.67285,0.57188785,27.516665,0.6196606
TAM41,0.7218129046662202,0.8001796138302649,19.883152,0.64487135,20.033154,0.686883
TAN1,0.9837017191337352,0.9925909295015716,21.051884,0.97027194,20.940584,0.9773529
TAO3,0.9608171466845278,0.966995958688819,19.189486,0.91772306,19.235615,0.88604003
TAP42,0.9372627818709534,0.9142343960484958,20.339518,0.75864905,20.30381,0.74272466
TAT1,0.41114087966063856,0.3295913785361473,16.634502,1.0925128,16.565388,1.0723007
TAT2,0.08584505469970975,0.1486304445442299,17.567982,0.5994504,17.668272,0.6339861
TAX4,0.18017414601473544,0.1329142343960485,15.16197,0.6321132,15.13386,0.620215
TAZ1,0.9230855101585175,0.9303996407723395,20.02175,0.77782494,20.057285,0.8111556
TBF1,0.9944183969636079,0.9968567579703638,21.878315,0.60747164,21.856247,0.58530533
TBS1,0.0,0.0,,,,
TCA17,0.11955793703951775,0.09048046699595869,22.075125,0.7397459,22.051569,0.79168606
TCB1,0.9988836793927216,0.9997754827121689,22.806095,0.66423875,22.912495,0.69732094
TCB2,0.9878321053806653,0.9932644813650651,21.107328,0.8635281,21.028309,0.7387605
TCB3,0.9997767358785443,1.0,23.118568,0.37089932,23.140593,0.38360378
TCD1,0.9871623130162983,0.9934889986528963,21.259531,0.7324555,21.213734,0.7216914
TCD2,0.9956463496316142,0.998652896273013,22.362488,0.58798957,22.368252,0.61419076
TCM62,0.9460817146684528,0.9735069600359227,18.979828,0.99529374,19.166386,0.98292106
TCO89,0.9675150703281983,0.9829366861248316,19.196964,1.0247724,19.139349,0.9877338
TCP1,0.9997767358785443,1.0,24.433516,0.54132426,24.462772,0.4900755
TDA1,0.908684974324626,0.8978446340368208,19.445677,0.64103776,19.303196,0.60936886
TDA10,0.9943067649028801,0.9966322406825325,22.834711,0.8096184,23.109646,0.7855348
TDA11,0.9198481803974101,0.9326448136506511,18.100626,0.9044379,18.104382,0.93444514
TDA2,0.7187988390265684,0.6989223170184105,18.628263,1.2910377,18.757711,1.3916268
TDA3,0.9963161419959813,0.9984283789851819,22.280428,0.73993117,22.395937,0.7828293
TDA5,0.04420629604822505,0.026044005388414906,16.158041,0.5107055,16.120783,0.5357775
TDA7,0.22192453672694798,0.1935339021104625,15.272407,0.69025314,15.288069,0.6633065
TDA9,0.8467291806206743,0.8096093399191738,18.019747,0.74249405,17.993856,0.72180676
TDH1,1.0,1.0,29.78614,1.1942784,30.20736,1.2982799
TDH2,1.0,1.0,27.170017,1.012902,27.051731,0.9817649
TDH3,1.0,1.0,31.823652,0.6007737,31.816555,0.5484659
TDP1,0.22493860236659968,0.2860350246969017,16.49527,0.98471874,16.78338,0.9094723
TEA1,0.09053360125027908,0.08396946564885496,16.843967,1.1125263,17.035444,1.2753209
TEC1,0.1923420406340701,0.183206106870229,17.079025,0.78913516,17.05756,0.7803174
TED1,0.9746595222147801,0.9912438257745847,20.971605,0.720963,20.891708,0.7045783
TEF1,1.0,1.0,31.068584,0.49481454,31.110136,0.5728953
TEF4,1.0,1.0,27.189999,0.56655735,27.145458,0.5159792
TEL1,0.18396963607948202,0.1207903008531657,16.820757,1.0399975,16.757362,0.98788524
TEL2,0.6534940835007814,0.6329142343960485,18.424257,1.4005302,18.466644,1.3626013
TEM1,0.035164099129269925,0.04176021553659632,16.043276,1.2674661,16.105146,1.0224705
TEN1,0.0,0.0,,,,
TEP1,0.0,0.0,,,,
TES1,0.9752176825184193,0.9901212393354288,21.75892,0.8431516,21.905594,0.90859705
TEX1,0.9722036168787676,0.9775482712168837,19.886242,0.60410774,19.864752,0.57572573
TFA1,0.9553471757088636,0.9389312977099237,21.973661,0.83522975,21.831291,0.8729495
TFA2,0.9791248046438937,0.988998652896273,20.20313,0.7459904,20.139103,0.73019403
TFB1,0.9615985711096227,0.9373596766951056,19.60494,0.8136771,19.547026,0.82018536
TFB2,0.9800178611297164,0.9919173776380781,19.971594,0.44672394,19.957216,0.44154814
TFB3,0.9386023665996874,0.9198473282442748,19.39168,0.616484,19.378132,0.61990225
TFB4,0.6476892163429336,0.6268522676246071,19.249512,0.90353966,19.252758,0.8849622
TFB5,0.7708193793257424,0.6912887292321509,19.270048,0.72803044,19.258785,0.7209923
TFC1,0.9133735208751954,0.9039066008082622,18.939821,1.1775079,18.966038,1.1854665
TFC3,0.8858004018754186,0.913336326897171,19.321459,1.4851366,19.313799,1.5159982
TFC4,0.9776735878544318,0.9838347552761563,19.3925,0.47461048,19.328331,0.475668
TFC6,0.7089752176825184,0.5938482263134262,16.979517,0.8509398,16.88512,0.8927599
TFC7,0.9887251618664881,0.9961832061068703,20.65264,0.7236306,20.64569,0.72237456
TFC8,0.3411475775842822,0.32016165244723843,17.580061,0.9920878,17.559368,0.97959137
TFG1,0.9981022549676267,0.9970812752581949,21.24618,0.48999825,21.301489,0.52318364
TFG2,0.9795713328868051,0.9854063762909744,21.085749,0.9606106,21.156025,0.925023
TFS1,0.9991069435141773,0.9997754827121689,24.063507,0.87735176,24.214993,0.78756666
TGL1,0.9921857557490511,0.9968567579703638,22.648975,1.1318961,22.50101,1.18628
TGL2,0.6770484483143558,0.7105972159856309,18.876225,1.2606661,19.047615,1.3567609
TGL3,0.9771154275507926,0.9854063762909744,20.628496,0.8057617,20.726557,0.8613517
TGL4,0.9678499665103818,0.987651549169286,19.314266,1.1030519,19.426579,1.0865903
TGL5,0.918508595668676,0.8868432869330939,18.839317,1.195158,18.81416,1.1805246
TGS1,0.6471310560392944,0.5810507409070499,18.276224,0.97777826,18.345594,0.96900165
THG1,0.5354989953114534,0.5278401436910642,19.951824,0.56873316,19.867842,0.5952565
THI11,0.0,0.0,,,,
THI12,0.43145791471310563,0.407723394701392,21.406694,2.5723298,20.556187,2.2085836
THI20,0.9964277740567091,0.9975303098338572,24.173277,1.5062736,23.382332,1.5428121
THI21,0.4578030810448761,0.2597665020206556,19.853365,1.2808168,19.722431,1.2698444
THI22,0.11665550346059388,0.06690615177368657,20.334358,2.2021134,20.25476,2.2276857
THI3,0.7062960482250502,0.6737763807813202,19.538155,1.3476483,19.506691,1.2534612
THI4,0.5835007814244251,0.46273013022002696,21.8117,1.6547785,21.098186,1.6548212
THI5,0.22839919624916277,0.13740458015267176,23.28215,2.0456061,22.897184,2.1587973
THI6,0.9933020763563295,0.9887741356084419,22.605562,1.3180665,22.12722,1.3825536
THI7,0.7997320830542531,0.7323753929052537,20.920326,1.1917518,20.788296,1.1501197
THI73,0.022996204509935253,0.013920071845532105,17.321087,1.3651348,17.327772,1.509099
THI80,0.9728734092431346,0.9770992366412213,21.073084,1.0046376,20.901718,0.9905502
THO1,0.9996651038178165,0.9997754827121689,23.117092,0.59507775,23.235136,0.5508597
THO2,0.9859343603482921,0.995958688819039,20.507174,0.8408536,20.471886,0.82424533
THP1,0.22214780084840366,0.205208801077683,18.669006,0.6964217,18.82889,0.72801083
THP2,0.9360348292029471,0.9250112258643916,19.630648,0.9500297,19.714678,1.0002676
THP3,0.9764456351864256,0.9777727885047148,19.824385,1.0677792,19.811783,1.0884348
THR1,0.999330207635633,0.9991019308486754,24.992968,0.45951167,24.932163,0.44038403
THR4,0.9998883679392722,1.0,25.391855,0.4829846,25.379581,0.44038627
THS1,1.0,1.0,25.476208,0.51846224,25.526272,0.51387864
TIF1,1.0,1.0,28.263376,0.43610397,28.270021,0.43321154
TIF11,0.9985487832105381,0.998652896273013,22.840248,0.7694161,22.871284,0.7456032
TIF3,0.9994418396963608,0.9993264481365065,25.239037,0.8190881,25.245522,0.78992826
TIF34,0.9998883679392722,1.0,25.028786,0.54072577,25.048752,0.5261508
TIF35,0.9998883679392722,1.0,24.410234,0.6133459,24.41318,0.57728064
TIF4631,0.9998883679392722,0.9997754827121689,24.109962,0.6129564,24.135553,0.5851842
TIF4632,0.9970975664210762,0.9984283789851819,22.09663,0.57683396,22.081215,0.57172835
TIF5,0.9998883679392722,1.0,25.116594,0.64113486,25.180864,0.60719615
TIF6,0.9997767358785443,1.0,25.63233,0.68533045,25.695889,0.7039556
TIM10,0.9982138870283546,0.9988774135608441,23.867907,0.57938176,24.004442,0.59685487
TIM11,0.9919624916275954,0.9957341715312079,24.144043,1.4943675,24.216194,1.5201865
TIM12,0.9175039071221255,0.9061517736865738,21.522066,1.7191961,21.661245,1.6393787
TIM13,0.990846171020317,0.9950606196677144,22.894077,0.4633224,22.918283,0.472055
TIM17,0.2809778968519759,0.23170184104176023,20.95835,0.5975937,21.09556,0.6181255
TIM18,0.5946639874972092,0.5781320161652447,19.576687,0.7534805,19.587545,0.7582875
TIM21,0.9527796383121232,0.9472384373596767,19.98335,0.6869269,19.954773,0.7088559
TIM22,0.9773386916722483,0.991692860350247,23.489204,0.68127984,23.467459,0.6414654
TIM23,0.9906229068988613,0.9968567579703638,22.907084,0.5667532,23.06338,0.56639564
TIM44,0.999330207635633,0.9997754827121689,23.310295,0.5064013,23.355846,0.48271117
TIM50,0.9995534717570886,0.9995509654243376,24.50805,0.8217272,24.652006,0.82426643
TIM54,0.9864925206519313,0.995958688819039,20.970497,0.75125337,20.92696,0.6950044
TIM8,0.9934137084170573,0.998652896273013,23.650654,0.52189523,23.75255,0.5222366
TIM9,0.9997767358785443,1.0,25.84193,0.8934899,26.089823,0.9342112
TIP1,0.14512167894619335,0.15918275707229457,15.10872,1.1367477,15.177255,1.2997642
TIP20,0.9586961375306988,0.9589133363268971,19.850187,0.7836661,19.882576,0.7658991
TIP41,0.9893949542308551,0.9970812752581949,21.97215,0.785255,21.929192,0.8248174
TIR1,0.023107836570663093,0.025145936237090254,18.904259,0.56984985,19.567017,1.2556738
TIS11,0.16878767582049564,0.09811405478221823,17.252575,1.02243,17.031124,0.9558806
TKL1,1.0,1.0,27.420134,0.5208301,27.297705,0.4992453
TKL2,0.9768921634293369,0.9874270318814549,23.909573,2.145727,24.629967,2.186183
TLG1,0.49609287787452555,0.5278401436910642,19.930655,0.950286,20.052855,0.9556221
TLG2,0.9869390488948426,0.9961832061068703,20.510683,0.80304545,20.617386,0.8099512
TMA10,0.6791694574681849,0.6897171082173328,22.243832,1.9142112,22.228052,1.8996506
TMA108,0.9924090198705068,0.9968567579703638,21.818272,0.46574828,21.915493,0.47484928
TMA16,0.9802411252511721,0.99034575662326,21.097895,0.96610844,21.175686,0.96708
TMA17,0.9997767358785443,1.0,25.103556,0.8457751,25.226013,0.9632106
TMA19,1.0,1.0,27.88441,0.45351407,27.947666,0.4972579
TMA20,0.9918508595668676,0.9950606196677144,23.040684,0.55816853,22.949175,0.59525406
TMA22,0.9926322839919625,0.9970812752581949,22.371534,0.70086694,22.405424,0.7116797
TMA23,0.9830319267693681,0.994611585092052,20.979479,0.7056935,20.916952,0.7063357
TMA46,0.9930788122348738,0.995958688819039,22.35357,0.5860103,22.476221,0.5673079
TMA64,0.9710872962714892,0.9827121688370004,21.017452,0.73466253,21.015001,0.7501765
TMA7,0.9906229068988613,0.997305792546026,23.306738,1.1661618,23.386831,1.1221488
TMC1,0.275284661754856,0.32128423888639424,18.37549,1.0802038,18.498344,1.1151048
TMN2,0.9590310337128823,0.9591378536147284,19.967207,0.9063946,20.06516,0.9522835
TMN3,0.4134851529359232,0.4618320610687023,16.067326,0.70958555,16.189756,0.74759066
TMT1,0.9726501451216789,0.9757521329142343,20.73838,1.2020671,20.640247,1.234835
TNA1,0.7750613976334003,0.703861697350696,19.973228,1.525422,19.97585,1.4792348
TOA1,0.9609287787452556,0.9452177817691962,20.05303,1.0355448,20.0567,0.9990036
TOA2,0.9941951328421522,0.9984283789851819,22.143585,0.6273304,22.204853,0.6384102
TOD6,0.6316141995981246,0.5767849124382577,18.538673,1.128671,18.62195,1.1476864
TOF1,0.7987273945077026,0.7337224966322407,19.885363,1.1583639,19.92744,1.1834155
TOF2,0.6940165215449877,0.5707229456668164,17.194992,0.5821387,17.147934,0.58148
TOG1,0.0,0.0,,,,
TOH1,0.9996651038178165,1.0,24.490366,0.5523872,24.597921,0.57815284
TOK1,0.0,0.0,,,,
TOM1,0.9830319267693681,0.9941625505163898,20.93804,0.48539242,20.885647,0.47439516
TOM20,0.9986604152712659,1.0,23.595253,0.6259992,23.705313,0.5953961
TOM22,0.8971868720696584,0.9106421194431972,22.515244,1.3974978,22.662401,1.4576911
TOM40,0.9998883679392722,1.0,25.008076,0.8146148,25.056747,0.76616913
TOM5,0.43726278187095335,0.45846430175123487,23.88243,1.5950162,24.126015,1.450206
TOM6,0.788568876981469,0.8821284238886394,21.73792,1.5003618,21.936941,1.4479356
TOM7,0.5985711096226837,0.5502918724741805,20.624287,1.9785932,20.802977,1.9041165
TOM70,0.9977673587854432,0.9993264481365065,23.919477,0.3777637,23.999113,0.35921395
TOM71,0.9456351864255415,0.9232150875617423,19.80909,0.5048205,19.727825,0.5005596
TOP1,0.975440946639875,0.9854063762909744,20.806332,0.5053193,20.653463,0.5318705
TOP2,0.9883902656843045,0.9952851369555455,24.196878,0.76107734,24.18622,0.7953604
TOP3,0.30196472426881,0.2822182308037719,16.841673,0.69224596,16.824638,0.7003496
TOR1,0.9746595222147801,0.9874270318814549,20.333189,1.1272992,20.264639,1.0921687
TOR2,0.9471980352757312,0.950381679389313,19.358864,0.81656677,19.359917,0.78472406
TOS1,0.9987720473319938,0.9997754827121689,24.026009,0.711759,24.006903,0.60273457
TOS2,0.0,0.0,,,,
TOS3,0.028242911364143784,0.024472384373596768,15.775207,1.2135235,15.745598,1.2853496
TOS4,0.09812458137977227,0.1329142343960485,17.587902,1.2903583,17.796972,1.2322485
TOS8,0.07970529135967849,0.0570273911091154,18.390438,1.0157428,18.303865,0.9716469
TPA1,0.9959812458137978,0.9979793444095195,22.992245,0.44825575,23.059729,0.4634625
TPC1,0.6541638758651485,0.615626403233049,15.993765,0.99251854,16.094254,1.0056491
TPD3,0.9985487832105381,0.9995509654243376,24.131783,0.7113232,24.153004,0.74541545
TPI1,1.0,1.0,29.193502,0.47605842,29.21709,0.44467023
TPK1,0.9618218352310783,0.9750785810507409,21.511017,0.8222794,21.646841,0.86688006
TPK2,0.9886135298057602,0.9964077233947014,22.608423,0.6342674,22.693357,0.6439623
TPK3,0.9787899084617102,0.9896722047597665,20.4417,0.56534326,20.338892,0.61366564
TPM1,0.9992185755749051,0.9997754827121689,25.558823,0.6608933,25.591986,0.6702593
TPM2,0.9946416610850636,0.9982038616973506,23.804327,0.74058205,23.833187,0.7332379
TPN1,0.08885912033936147,0.05343511450381679,15.9228525,0.8408372,15.958288,0.7868134
